,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
357,Sección 2515,1,13,0,367,3,9,273,0,0,0,0,1,0,2,0,0,13,682
358,Sección 2516,3,35,1,169,1,3,157,0,0,0,0,3,1,0,0,1,15,389
359,Sección 2517,201,8,0,169,2,8,190,1,0,0,0,0,0,2,1,0,6,588
360,Sección 2518,5,36,5,605,8,16,850,0,0,0,0,2,0,1,0,0,9,1537
361,Sección 2519,7,47,3,277,6,6,270,0,0,0,0,0,0,3,0,0,14,633
362,Sección 2520,0,9,1,106,2,2,106,0,0,0,0,0,0,2,0,0,3,231
363,Sección 2521,4,18,3,119,5,10,253,0,0,0,0,2,0,0,0,0,0,414
364,Sección 2522,6,21,5,371,37,22,450,0,1,1,0,4,0,8,2,0,20,948
365,Sección 2678,7,329,3,52,51,48,1026,2,1,0,1,10,0,8,6,1,44,1589
366,Sección 2679,3,80,3,15,14,14,329,1,0,1,0,5,0,2,1,0,6,474
367,Sección 2680,1,128,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,157
368,Sección 2681,1,91,4,22,14,10,364,0,0,0,0,1,0,2,2,0,26,537
369,Sección 2682,1,159,2,13,13,12,262,3,0,0,0,4,0,0,0,0,29,498
370,Sección 2683,3,63,3,6,9,3,264,0,0,0,0,0,0,1,0,0,8,360
371,Sección 2684,3,122,1,9,6,6,254,0,0,0,0,0,0,0,0,0,10,411
372,Sección 2685,7,259,4,19,12,29,560,1,1,0,0,5,0,2,1,0,20,920
373,Sección 2686,7,305,7,18,29,22,503,1,0,1,2,1,1,4,1,0,24,926
374,Sección 2687,4,305,6,18,27,22,546,1,0,0,1,2,0,2,4,0,19,957
375,Sección 2688,10,430,9,11,28,26,626,1,0,0,0,2,1,0,1,2,25,1172
376,Sección 2689,8,314,6,10,7,19,422,0,0,0,0,0,0,0,0,0,25,811
377,Sección 2690,7,412,4,19,16,12,265,0,0,0,1,3,1,0,0,0,34,774
378,Sección 2691,19,1184,15,39,51,60,1285,0,3,0,2,8,1,5,4,1,86,2763
379,Sección 2692,8,751,10,31,33,38,982,2,1,0,1,3,2,2,0,0,58,1922
380,Sección 2723,4,12,80,57,14,6,118,0,0,0,1,4,0,0,0,0,5,301
381,Sección 2784,3,20,4,112,19,36,313,0,0,0,0,0,0,0,0,0,6,513
382,Sección 2792,41,5,2,52,18,42,45,1,1,0,0,4,1,0,1,0,13,226
383,Sección 2793,13,1,1,13,4,9,89,0,0,0,0,3,1,1,0,0,4,139
384,Sección 2799,2,27,3,63,18,6,87,3,0,0,0,9,1,7,1,0,9,236
